17551	19416
1618	1604
77695	77694
21310	64200
6616	6609
77916	77915
2628	51415
10069	28021
30240	67586
60667	60664
27905	27902
61043	67646
31455	31452
81280	81274
7445	42107
36608	36605
82521	32732
6875	66515
79164	79162
26981	26977
7513	41761
659	66000
72553	72549
36009	48124
3529	44405
9907	50057
2422	33529
50110	82972
9793	28319
6292	24672
10069	72916
35040	35028
22694	22693
17534	17522
46399	46387
17063	59221
42336	42334
1165	19752
4439	49200
80233	80231
10635	10633
10219	29075
7548	67023
7999	7958
8456	64496
57850	57846
2373	14609
15729	15728
9078	79779
76765	76755
13799	47190
83325	83320
938	931
29632	81638
14504	83347
20837	52254
3769	84826
692	45733
38730	85049
3200	48543
2822	89205
24513	24508
19051	63654
48772	51299
9504	45682
24799	24794
15878	64739
8787	37191
36578	50616
702	57140
3359	68503
1830	65388
37801	37788
21530	21528
57090	57088
39218	39216
25747	67945
7356	82032
59990	59989
14335	83326
17966	69348
20950	52981
9508	30098
50984	50981
20880	63417
2234	2231
24403	31529
10977	77993
4599	5462
1467	86424
5876	41664
13720	52289
1823	83427
42210	70087
5830	5828
17875	52978
8402	61428
1098	80958
19504	75524
12672	72412
12669	88907
2301	78484
16519	23745
82960	82946
11763	11757
4856	37757
5521	32025
303	53325
39840	64196
16958	21972
76296	76297
10574	17607
52013	52012
24680	8191
16519	47668
9779	82891
1361	83219
662	54277
10229	69948
1071	2248
6662	59570
8659	61274
57147	57143
3198	85346
25725	35466
52128	52127
24606	52724
12680	19455
6536	86960
3478	4663
30752	30740
58172	58170
43255	64450
5949	30342
49355	49352
80525	80526
19636	19634
31273	37900
44999	45000
14681	14680
10511	89244
49152	83124
11994	43310
36009	42716
9480	76811
66492	66491
28029	37210
16076	49001
53439	53434
63642	59069
69997	69988
57417	57416
68729	68730
703	21620
46006	45999
16633	49137
39003	39002
50923	50918
2961	2958
9115	52467
49895	49890
10721	10719
5282	78158
69640	69632
11888	62700
16053	87590
10855	89260
13142	53907
1273	1272
25719	66796
29455	29445
41770	41766
14632	42178
86686	86680
16359	21064
6123	86225
42922	73001
14416	38007
19764	88696
19632	59922
12942	21487
2268	37343
3062	65045
86012	89601
28722	50156
80607	80608
3291	72247
36961	82587
42785	51395
12559	25415
9335	32070
414	25088
731	38672
33445	57866
45681	45677
75801	75796
31917	31914
1617	22059
59021	59016
30049	83768
60438	60436
7396	55669
21399	74485
25256	25255
14254	47644
28672	62815
672	36002
14095	85906
4300	66124
5485	33830
62905	62898
3233	44514
3782	3780
34561	86421
3092	8901
3879	3874
77419	77417
76332	76330
21328	73866
791	16974
50889	50886
1699	75078
73401	73400
59983	59982
5337	50301
2366	54185
65499	65497
8571	42060
8702	83081
3097	42167
16498	70211
86265	86266
73041	73039
59988	59986
21250	52580
306	63130
37572	37565
54199	54193
15449	15450
3268	3260
5980	73066
9709	63951
1036	82171
30653	60256
72055	72050
65052	51564
26120	27987
39692	39684
43550	43545
3386	33897
14863	35903
33311	88980
4889	4886
59744	59742
9822	45332
84802	84801
5785	42405
4678	73376
87344	87338
8592	85165
50031	50024
23320	61098
28055	28051
26116	26117
12018	12008
1064	28117
4567	5547
84267	84265
1946	8872
6531	79317
14187	14188
11058	26722
20490	20487
3329	23501
11322	24603
45692	6340
17596	17582
3067	36744
6843	35207
3677	32749
28774	81699
1230	83505
9762	71120
2143	29246
64714	64710
44635	44620
15193	56231
6436	6433
5859	5858
38973	38970
13594	51344
3893	53678
14833	76266
3670	21972
64357	64347
43736	48888
93	77136
68432	68422
20616	20614
231	227
18477	51845
10955	80200
10279	66121
8468	49965
46396	46387
36492	36486
13189	41044
11797	26469
18199	61390
3811	63210
38401	82451
78052	78050
2131	14408
62165	62160
49964	49965
18874	70146
4032	82124
16093	40231
4763	4755
12709	75986
51493	51490
2972	42847
68521	68522
17405	17403
40838	40835
2291	63652
6389	70594
8608	8606
68815	68810
4597	4593
5769	42798
74600	74595
7294	7290
5968	61334
47972	49903
842	832
21557	53744
1419	41882
7259	37992
29548	80866
2738	44919
39954	58029
12107	81381
12032	28565
16741	87849
8958	68327
21977	23064
18841	18838
77674	77673
20285	20282
29841	29836
60159	60152
33575	33574
12801	78580
3108	60641
11531	30339
11948	45777
26605	26603
13890	86579
3599	87375
29073	57260
857	20215
1636	1635
82227	82221
54810	54811
16882	23974
26758	26759
46328	61562
472	78577
4815	73553
41161	41153
33955	33941
48815	48816
8552	8550
17895	70798
6131	7818
51424	51423
3086	18552
1223	78678
28111	65567
6057	66872
71616	71614
19091	89263
2899	38933
28851	64915
29299	59910
47612	88509
84858	84850
22443	49486
87075	87069
23890	23887
9185	70615
37817	53875
4683	47858
2753	58992
41083	41082
1680	71625
6117	76832
15957	15955
52506	52494
16577	56667
27344	27342
32602	52966
48935	48932
79899	79895
1894	88099
75840	75837
10102	39104
3062	84039
917	912
2226	86015
14874	28886
14179	14174
13742	41664
63911	87387
20492	24508
5720	5716
12548	12545
43899	43897
7351	64710
15906	60885
71242	71241
32288	35945
6035	84519
39494	39491
7660	7653
5903	41042
703	24231
33397	79909
73870	73868
5352	83598
38084	58985
39744	39739
69307	50898
20851	52868
59926	59922
2571	2565
8573	35218
24247	72503
6591	43235
11139	52441
8881	73085
55102	55103
4637	57019
8424	35474
89883	89877
2299	72064
34493	34486
12461	12454
6192	73061
35177	35172
3629	42604
874	60073
3677	39836
53607	53604
16238	49854
65049	51564
67711	67710
6774	66526
67318	67315
1169	59390
28696	52866
44606	86780
25320	38649
13098	62447
5609	71917
60132	60131
4241	44813
37295	76030
2875	2876
19353	53744
12223	65039
27229	27225
5301	39611
9372	69363
7970	10862
9817	9811
48209	48206
49749	81417
9781	84345
51904	53382
17799	17796
13905	45769
146	140
74774	74771
5366	66803
64456	64455
6966	35062
80405	66270
26758	71296
72407	72406
14012	85640
57584	65323
4655	24808
1787	27217
15396	65451
55449	55450
13900	24298
25005	42814
11639	60958
14644	14641
42741	86960
16542	60668
1679	68522
32068	61867
11238	58940
5785	45956
20373	52981
