90242	90243
90243	90246
47397	90247
47397	146792
90247	21992
21992	95619
21992	121229
21992	132891
21992	146792
21992	153904
21992	165202
21992	178555
21992	89144
90248	122214
90248	158748
90248	171375
90248	176026
90248	148916
90250	20185
90250	96389
90250	55364
90250	110886
90250	121839
90250	124845
90250	107573
90250	129468
90250	130830
90250	121039
90250	142577
90250	147566
90250	151818
90250	155136
90250	157423
90250	159457
90250	111610
90250	169345
90250	169412
90250	130804
90250	182419
90250	90834
90251	90252
90251	91626
90251	104263
90252	90253
90252	11728
90253	105092
90253	110810
90253	147897
90253	155825
90253	162397
90253	170566
90253	173051
11728	145112
40223	120163
90263	90264
90263	90963
90263	117753
90263	160311
90263	181381
90264	10877
90264	2768
90264	3032
90264	11840
10877	98611
10877	140988
10877	65907
10877	24981
10877	188855
10877	189230
2768	91038
2768	91740
2768	96564
2768	66991
2768	108542
2768	42839
2768	46216
2768	115797
2768	121163
2768	121574
2768	122510
2768	123746
2768	128045
2768	133780
2768	141172
2768	144746
2768	149666
2768	153169
2768	160984
2768	166980
2768	167870
2768	177179
2768	54059
2768	181437
2768	182539
2768	182983
2768	183969
2768	87204
2768	187169
2768	187775
2768	188007
3032	97500
3032	106638
3032	112619
3032	112713
3032	130823
3032	133350
3032	148626
3032	156364
3032	160311
3032	163905
3032	7892
3032	171818
3032	177663
3032	180427
3032	181381
3032	185480
3032	188733
11840	107737
11840	124580
11840	126248
11840	135933
11840	144518
11840	145549
11840	147424
11840	158221
11840	50777
11840	178130
11840	179465
11840	179933
11840	181100
11840	182983
11840	183426
11840	188398
90268	90271
90268	90281
90268	90282
90268	115377
90268	102081
90271	103307
90271	156872
90271	175326
90271	177595
90281	109638
90281	136735
90282	97885
90287	90288
90287	105632
90287	117347
90287	117414
90287	137170
90287	170546
90287	186901
90288	1829
90288	154
90288	12674
90288	9156
90288	1836
1829	92951
1829	93462
1829	94948
1829	95444
1829	95793
1829	99898
1829	100604
1829	101057
1829	103484
1829	85758
1829	106830
1829	108129
1829	78046
1829	109222
1829	114227
1829	114302
1829	115023
1829	116908
1829	117350
1829	56239
1829	122197
1829	122461
1829	123730
1829	125876
1829	127354
1829	127533
1829	129361
1829	131490
1829	133941
1829	134055
1829	137189
1829	137746
1829	139250
1829	139764
1829	142155
1829	142830
1829	143355
1829	118090
1829	144111
1829	144600
1829	89858
1829	144958
1829	146856
1829	49955
1829	149112
1829	150272
1829	150803
1829	141880
1829	152126
1829	152510
1829	155000
1829	155926
1829	156210
1829	157773
1829	157947
1829	158966
1829	159672
1829	162053
1829	163602
1829	166405
1829	169283
1829	170267
1829	171596
1829	172401
1829	172769
1829	174141
1829	174415
1829	179170
1829	180493
1829	183227
1829	184357
1829	184928
1829	187172
1829	189097
154	104746
154	108946
154	127011
154	131535
154	137922
154	147279
154	49955
154	148868
154	152833
154	155049
154	147459
154	156372
154	158292
154	163098
154	181070
154	181383
154	13984
12674	91865
12674	96827
12674	99950
12674	114853
12674	122461
12674	129004
12674	130353
12674	132803
12674	136839
12674	144958
12674	145025
12674	146579
12674	146856
12674	152616
12674	155000
12674	11040
12674	157578
12674	162053
12674	170658
12674	184625
12674	186519
12674	188669
9156	103289
9156	104316
9156	104888
9156	104916
9156	109868
9156	126467
9156	128829
9156	133941
9156	135448
9156	139340
9156	145816
9156	78235
9156	21436
9156	155000
9156	155594
9156	157083
9156	160749
9156	105459
9156	169535
9156	171312
9156	172167
9156	177651
9156	181280
9156	184602
9156	184722
9156	72727
1836	91835
1836	93321
1836	105173
1836	106830
1836	111510
1836	115158
1836	117282
1836	56239
1836	119288
1836	119697
1836	120508
1836	122461
1836	123300
1836	125160
1836	129531
1836	133482
1836	134358
1836	135359
1836	142272
1836	118090
1836	144958
1836	145929
1836	146579
1836	146856
1836	148126
1836	10449
1836	150803
1836	154763
1836	154971
1836	155926
1836	156876
1836	156940
1836	163098
1836	167365
1836	170696
1836	172617
1836	181410
1836	184759
1836	188508
1836	188669
38194	90291
38194	98621
38194	142975
38194	145595
38194	154652
38194	176172
90291	90293
90291	90296
90293	114461
90296	104465
90296	110884
90296	111198
90296	148787
90296	139599
90296	157698
90296	158267
90296	175144
90296	183776
90300	90301
90300	109746
90300	127698
90300	18227
90300	139116
90300	142303
90300	141880
90300	130348
90300	160171
90300	171197
90300	177954
90300	181737
90300	83622
90301	14171
14171	95485
14171	110086
14171	115462
14171	119053
14171	101709
14171	137490
14171	186721
7256	90304
7256	95472
7256	101233
7256	108664
7256	113079
7256	118130
7256	142874
7256	160683
7256	173815
90304	2788
90304	89947
90304	24279
90304	11361
2788	42180
2788	104577
2788	109971
2788	133171
2788	148295
2788	180465
2788	185061
2788	168160
2788	188293
89947	184421
11361	158156
11361	165133
90307	90310
90307	90313
90310	96233
90310	161130
90313	59309
90313	158852
90321	90320
90321	101541
90321	114752
90321	115439
90321	116569
90321	118862
90321	119468
90321	131537
90321	133832
90321	134105
90321	20295
90321	148009
90321	151846
90321	126845
90321	157073
90321	138151
90321	170256
90321	172358
90321	176371
90321	184265
90320	90324
90320	90327
90324	106520
90324	119425
90324	130601
90324	79186
90324	135791
90324	167200
90324	176966
90324	179510
90327	92528
90327	87204
90327	95902
90327	98862
90327	101647
90327	106052
90327	113705
90327	119806
90327	121196
90327	121582
90327	128040
90327	132923
90327	120145
90327	137387
90327	150185
90327	156998
90327	135791
90327	146006
90327	162629
90327	163102
90327	167200
90327	169633
90327	164006
90327	178784
90327	178785
90327	182420
90327	20359
90327	184904
90328	90329
90328	49070
90328	126686
90328	157102
90328	159461
90328	124757
90328	168957
90328	4118
90328	182888
90329	15826
90329	13983
90329	9150
90329	27074
15826	114469
15826	136030
15826	138910
15826	139134
15826	142386
15826	160148
15826	177086
15826	185820
13983	156848
13983	169023
9150	109444
9150	121793
9150	25732
9150	133356
9150	140786
9150	150128
9150	172907
27074	91353
27074	122644
27074	151507
27074	180940
27074	188267
45048	90333
45048	92261
45048	101060
45048	115795
45048	118025
45048	125706
45048	84859
45048	48991
45048	137367
45048	145842
45048	90807
45048	94306
45048	110654
45048	110484
45048	171657
45048	171723
45048	183169
45048	14581
90333	40317
40317	108234
40317	116161
40317	119289
40317	31338
40317	120842
40317	128205
40317	129439
40317	2686
40317	132267
40317	138486
40317	139241
40317	142887
40317	143220
40317	143719
40317	144285
40317	145513
40317	153090
40317	153907
40317	157622
40317	159761
40317	160698
40317	136250
40317	169464
40317	176263
40317	180602
40317	20469
90335	90338
90338	98032
90338	101283
310	92008
310	111143
310	113490
310	114064
310	129443
310	138371
310	153191
310	166980
310	168398
310	170396
310	175871
22759	102940
22759	114681
22759	121226
22759	130163
22759	145957
58375	101566
58375	107579
58375	70154
58375	134541
58375	134874
58375	135858
58375	131078
58375	92219
58375	163507
58375	178861
58375	182835
58375	144890
71488	103745
71488	106354
71488	121790
71488	124069
71488	126259
71488	133206
71488	94344
71488	149172
71488	155081
71488	107897
71488	157104
71488	158909
71488	162233
71488	153372
71488	176517
71488	176943
71488	180187
71488	182589
1303	97323
1303	103619
1303	108368
1303	121633
1303	127593
1303	139903
1303	145382
1303	145876
1303	50777
1303	73678
1303	180452
1303	187103
1303	187261
90349	31005
90349	111728
90349	138166
90349	151344
90349	156115
90349	158916
90349	159385
90349	163400
90349	187133
31005	17059
31005	90352
31005	90353
31005	7137
31005	41110
17059	102621
17059	115253
17059	121847
17059	132879
17059	141658
17059	145245
17059	156782
17059	156955
17059	112307
17059	6295
17059	172487
17059	176758
17059	177656
90352	116194
90353	157448
7137	95521
7137	54530
7137	123902
7137	124758
7137	125503
7137	128967
7137	151627
7137	116411
7137	155153
7137	174506
7137	181486
7137	186675
41110	76233
41110	15184
41110	118072
41110	119546
41110	123588
41110	124621
41110	124793
41110	126076
41110	138707
41110	28695
41110	156114
41110	174639
41110	175782
41110	187029
41110	188234
41110	188974
41110	2688
90355	53879
90355	115864
90355	120657
90355	122370
90355	149046
90355	115347
90355	178315
90355	164024
90355	101782
53879	90358
53879	90360
53879	90362
53879	90363
53879	90364
90358	134332
90358	184403
90360	96416
90360	109753
90360	125954
90360	127488
90360	141914
90360	152418
90360	156149
90360	18515
90360	164233
90360	166391
90360	166530
90360	177120
90360	142522
90360	54285
90360	184621
90360	156645
90360	187721
90362	103935
90362	104465
90362	112007
90362	115945
90362	137856
90362	139092
90362	142483
90362	151731
90362	163803
90362	164620
90362	169601
90362	172930
90362	173367
90362	174887
90362	180035
90362	180413
90362	182950
90362	189001
90363	98023
90363	136174
90363	139726
90363	146516
90363	146817
90363	153930
90363	175561
90363	188491
90363	131487
90364	95880
90364	97423
90364	100777
90364	101781
90364	102164
90364	114635
90364	49070
90364	123414
90364	133121
90364	135734
90364	143055
90364	2767
90364	160445
90364	165192
90364	165602
90364	175001
90364	177013
90364	177537
90367	90366
90367	92291
90367	97950
90367	103480
90367	104683
90367	108442
90367	108507
90367	114635
90367	118043
90367	121096
90367	121989
90367	124234
90367	125910
90367	72015
90367	127355
90367	128478
90367	129640
90367	130469
90367	130478
90367	138268
90367	138430
90367	139520
90367	139571
90367	147707
90367	86821
90367	148552
90367	151948
90367	67336
90367	159955
90367	160090
90367	160661
90367	161671
90367	162240
90367	162847
90367	162956
90367	164133
90367	166631
90367	172429
90367	33011
90367	177023
90367	178651
90367	180428
90367	182435
90367	182913
90367	70028
90367	185859
90367	85649
90367	186507
90367	6820
12249	90370
12249	83974
12249	101083
12249	103762
12249	109850
12249	130823
12249	145952
12249	151469
12249	115941
12249	159659
12249	162441
90370	17404
17404	91786
17404	102059
17404	106491
17404	116741
17404	119619
17404	125515
17404	128317
17404	27909
17404	131522
17404	138431
17404	142419
17404	69426
17404	169151
17404	180972
17404	182456
17404	48481
17404	157521
17404	186651
90372	90374
90374	91730
729	90376
729	120272
729	127895
729	132583
729	134618
729	143330
729	144033
729	150375
729	150851
729	151065
729	152512
729	157497
729	157859
729	164969
729	172487
729	182253
729	173658
90376	157
90376	38260
157	95473
157	103603
157	116901
157	122179
157	134780
157	135090
157	139114
157	134178
157	153571
157	12993
157	157755
157	157834
157	160757
157	167859
157	179318
157	101018
157	184367
38260	119859
38260	148307
38260	155450
38260	155965
38260	83974
38260	167209
38260	167859
38260	173217
38260	144868
38260	177410
90392	90393
90392	160799
90392	94686
90392	165700
90392	172590
90392	185939
90392	167212
90393	90395
90393	90396
90393	90397
90393	90398
90393	90399
90393	90400
90393	90401
90393	22704
90395	92983
90395	37161
90395	131545
90395	47103
90395	139171
90395	155219
90396	111060
90396	122167
90396	122581
90396	135261
90396	136353
90396	143649
90396	159600
90396	169964
90396	154942
90396	176632
90396	179364
90396	187331
90397	57320
90397	160801
90397	179854
90398	102769
90398	104922
90398	106701
90398	117610
90398	123799
90398	130190
90398	130400
90398	154889
90398	163168
90398	164435
90398	166471
90398	166977
90398	170268
90398	174102
90398	174365
90398	175854
90398	184238
90399	95446
90399	103177
90399	116875
90399	130666
90399	132061
90399	154540
90399	156476
90399	159600
90399	159863
90399	174662
90399	176454
90399	181733
90399	185345
90400	76012
90400	149247
90400	123001
90400	177147
90401	109435
90401	161245
90401	161763
22704	96489
22704	97468
22704	98471
22704	105850
22704	108645
22704	112700
22704	113632
22704	117376
22704	119912
22704	121262
22704	121283
22704	50898
22704	127166
22704	132554
22704	135341
22704	135477
22704	138118
22704	90834
22704	141329
22704	142172
22704	152794
22704	153246
22704	114215
22704	154961
22704	155142
22704	156450
22704	158565
22704	160510
22704	112307
22704	163095
22704	165814
22704	167366
22704	167973
22704	168859
22704	100277
22704	174070
22704	112127
22704	176541
22704	181257
22704	38440
22704	185540
90402	95851
90402	58779
90402	101018
90402	103657
90402	105892
90402	107810
90402	109933
90402	110066
90402	111969
90402	116177
90402	120421
90402	128275
90402	122146
90402	133754
90402	135732
90402	139093
90402	140127
90402	1647
90402	153847
90402	153954
90402	154658
90402	155412
90402	155696
90402	136072
90402	161402
90402	167026
90402	169512
90402	72727
90402	179861
90402	183720
90404	90405
90404	97311
90405	90407
90405	90412
90405	90413
90407	111311
90407	139205
90407	165502
90412	119913
90412	139243
90412	139505
90413	110837
90417	90416
90417	113512
90417	115860
90417	116366
90417	118061
90417	118267
90417	118604
90417	121715
90417	122228
90417	122453
90417	123964
90417	126714
90417	127651
90417	130035
90417	133575
90417	134631
90417	138034
90417	140790
90417	144604
90417	147833
90417	154814
90417	159763
90417	171112
90417	173154
90417	128225
90417	149192
90417	179274
90417	182457
90417	183175
90417	179648
90417	184188
90417	185250
90417	187537
90417	188286
90416	90418
90416	90419
90416	90420
90418	107802
90418	107809
90418	110079
90418	110084
90418	125134
90418	149203
90418	152440
90418	153384
90418	156186
90418	156796
90418	171494
90418	173764
90418	174089
90418	174492
90418	176026
90418	178987
90418	179483
90418	181625
90418	98962
90418	187744
90418	188512
90419	99441
90419	114723
90419	122581
90419	128925
90419	130904
90419	134563
90419	139641
90419	140127
90419	142183
90419	149460
90419	152515
90419	171127
90419	171905
90419	185648
90420	104548
90420	107265
90420	107348
90420	111562
90420	111817
90420	112969
90420	123693
90420	134195
90420	137497
90420	137770
90420	138792
90420	143855
90420	146544
90420	149962
90420	150150
90420	155461
90420	156033
90420	111687
90420	15535
90420	162395
90420	182800
90420	185272
90420	186823
90420	187145
90420	188872
90420	118538
39762	90421
39762	51069
39762	153527
39762	157997
39762	168985
90421	90423
90421	90424
90421	90425
90421	90426
90423	101558
90423	101595
90423	112113
90423	113050
90423	124400
90423	136322
90423	144515
90423	136681
90423	147547
90423	145404
90423	58646
90423	164216
90423	165684
90423	172716
90423	178118
90423	183810
90423	185368
90423	185853
90423	185959
90425	107879
90425	77757
90425	111487
90425	115576
90425	115582
90425	117764
90425	4617
90425	121811
90425	122071
90425	124900
90425	125952
90425	132766
90425	145782
90425	152840
90425	150727
90425	155093
90425	160140
90425	161454
90425	69056
90425	171227
90425	175047
90425	175582
90425	175875
90425	179168
90425	181226
90425	184939
90425	185892
90425	187066
90425	41757
90426	90915
90426	93283
90426	93554
90426	93921
90426	96093
90426	16100
90426	100823
90426	55704
90426	113236
90426	120321
90426	124405
90426	124472
90426	127088
90426	127908
90426	131496
90426	132974
90426	136292
90426	138406
90426	38234
90426	139667
90426	143442
90426	143798
90426	145583
90426	148476
90426	64821
90426	151877
90426	151904
90426	154438
90426	155517
90426	156288
90426	156524
90426	157796
90426	160228
90426	163924
90426	165495
90426	104573
90426	142700
90426	177784
90426	24548
90426	178584
90426	27761
90426	183578
90426	185748
90426	188242
90428	34645
34645	149026
34645	154757
22461	90441
90441	4410
90441	6343
90441	1506
4410	107343
4410	123602
4410	139805
4410	175747
4410	175990
4410	146536
4410	185703
6343	96686
6343	109148
6343	124347
6343	131983
6343	142665
6343	154853
6343	181580
6343	186128
1506	112670
1506	157834
90443	92409
90443	101046
90443	102202
90443	110076
90443	119641
90443	127012
90443	132559
90443	20359
90443	135602
90443	139329
90443	140158
90443	142938
90443	144221
90443	146087
90443	146385
90443	146547
90443	117495
90443	90261
90443	149549
90443	18917
90443	150911
90443	152631
90443	154705
90443	155549
90443	104458
90443	157765
90443	158152
90443	161045
90443	161095
90443	52308
90443	32362
90443	109426
90443	168310
90443	170420
90443	171805
90443	173498
90443	173877
90443	174290
90443	174344
90443	178117
90443	178481
90443	180357
90443	182736
90443	182889
90443	128566
90443	184753
90443	79421
90443	120461
90443	187670
90445	108935
90446	90447
90446	118988
90446	157329
90447	90448
90448	169395
90452	90451
90452	139508
90452	148720
90451	36315
90451	43431
90451	16788
36315	99725
36315	109869
36315	120227
36315	130328
36315	139031
36315	143993
36315	144841
36315	159225
36315	161078
36315	175236
36315	176963
36315	184774
36315	185194
36315	186977
90461	90462
90461	151452
90461	170037
90461	182947
90462	90463
90463	92298
90463	97614
90463	98638
90463	105427
90463	110573
90463	112199
90463	113322
90463	114793
90463	115427
90463	117846
90463	118546
90463	119439
90463	121955
90463	123271
90463	125839
90463	127636
90463	128946
90463	129665
90463	131618
90463	132768
90463	138353
90463	139998
90463	140063
90463	142006
90463	143849
90463	145504
90463	151764
90463	152733
90463	156285
90463	158112
90463	159891
90463	159418
90463	163128
90463	163782
90463	164817
90463	35285
90463	166602
90463	167012
90463	61023
90463	170037
90463	176517
90463	178851
90463	181561
90463	184488
90463	185799
90463	187243
1529	90466
1529	114142
1529	114288
1529	121496
1529	124218
1529	128086
1529	138927
1529	139342
1529	178028
1529	131620
90466	4818
90466	90467
90466	363
90466	70745
90466	11447
90466	90469
4818	92518
4818	108850
4818	116063
4818	141153
4818	141337
4818	143840
4818	156347
4818	157129
4818	157497
4818	30714
4818	69934
4818	165855
4818	165954
4818	166212
4818	167252
4818	169725
4818	175477
4818	151846
4818	143470
4818	179579
4818	184368
4818	189111
90467	104773
90467	156524
90467	163100
90467	180388
363	109581
363	118570
363	141153
363	162211
363	171276
363	188030
70745	186799
11447	97143
11447	104889
11447	105375
11447	108706
11447	118258
11447	120043
11447	135766
11447	137487
11447	143842
11447	160489
11447	161375
11447	171868
11447	172629
11447	177019
11447	181851
11447	182734
11447	182748
11447	182916
11447	186372
11447	84939
90469	91887
90469	108048
90469	112362
90469	122169
90469	127276
90469	99795
90469	145404
90469	164718
90469	157313
90469	181437
90469	186534
90471	90472
90471	101647
90471	113262
90471	120161
90471	141291
90471	142866
90471	148826
90471	149644
90471	149677
90471	157165
90471	150533
90471	172640
90471	111792
90471	119882
90472	90474
90474	92291
90474	99135
90474	102696
90474	104898
90474	113592
90474	118713
90474	122186
90474	139520
90474	114004
90474	142328
90474	148342
90474	153249
90474	155633
90474	77677
90474	161671
90474	167241
90474	168022
90474	171483
90474	174365
90474	176913
90474	68096
90474	162917
90474	186617
8909	90476
8909	104991
8909	126194
8909	132567
8909	145232
8909	153483
8909	159270
8909	154311
8909	185660
90476	13648
90476	90477
13648	145152
13648	148250
13648	149146
13648	152375
13648	157328
13648	158469
13648	170270
13648	115941
90477	96084
90477	106303
90477	125700
90477	135880
90477	140690
90477	142116
90477	28695
90477	161311
90480	90479
90480	15211
90480	119561
90480	121116
90480	129573
90480	150370
90480	150999
90480	163790
90480	171671
90480	128225
90479	90481
90479	90482
90481	125646
90481	140378
90481	148029
90481	148701
90481	150000
90481	158208
90481	167242
90481	168938
90481	139093
90482	112554
90482	116989
90482	130548
90482	133139
90482	139983
90482	143821
90482	145168
90482	148931
90482	141336
90482	158678
5128	90486
5128	95617
5128	95793
5128	102151
5128	104956
5128	105426
5128	106566
5128	106807
5128	117183
5128	26119
5128	139498
5128	141293
5128	46521
5128	64987
5128	51291
5128	147138
5128	151210
5128	153208
5128	156253
5128	128693
5128	159700
5128	165677
5128	12577
5128	173457
5128	174418
5128	176007
5128	176397
5128	180460
5128	182923
5128	45050
90486	2387
90486	19306
90486	3919
2387	92553
2387	113630
2387	115563
2387	117183
2387	120932
2387	16170
2387	145410
2387	157703
2387	164132
2387	172349
2387	173341
2387	179237
2387	182487
19306	112408
19306	115160
19306	117183
19306	118055
19306	181445
3919	113693
3919	175540
8576	95249
8576	110038
8576	113490
8576	17004
8576	124608
8576	131390
8576	141260
8576	143803
8576	160014
8576	171220
90510	90509
90510	92183
90510	93587
90510	93642
90510	94584
90510	100669
90510	101715
90510	105285
90510	108041
90510	108188
90510	110510
90510	111042
90510	103725
90510	121463
90510	126847
90510	128365
90510	56185
90510	134070
90510	134841
90510	97805
90510	138666
90510	140794
90510	142170
90510	145091
90510	145402
90510	146878
90510	152793
90510	153754
90510	154462
90510	78696
90510	156009
90510	157454
90510	157827
90510	158912
90510	159871
90510	44848
90510	163414
90510	164885
90510	164976
90510	166182
90510	167486
90510	167779
90510	169415
90510	169904
90510	171352
90510	171657
90510	67642
90510	82942
90510	175748
90510	175825
90510	61063
90510	180945
90510	182047
90510	184916
90510	186721
90510	187102
90510	188442
90510	188671
90510	188699
90510	188928
90509	90511
90509	9615
90509	90512
90509	17043
90509	69659
90509	6888
90509	47691
90511	94069
90511	102760
90511	105063
90511	105457
90511	117530
90511	119974
90511	120544
90511	125811
90511	125997
90511	129088
90511	18227
90511	129653
90511	132799
90511	136164
90511	136421
90511	137525
90511	141399
90511	141451
90511	141483
90511	149722
90511	151076
90511	153656
90511	159761
90511	138044
90511	163486
90511	166975
90511	167650
90511	168462
90511	169765
90511	178098
90511	185698
90511	187108
9615	95566
9615	99275
9615	119974
9615	65777
9615	127257
9615	127845
9615	127881
9615	2686
9615	135395
9615	138638
9615	139752
9615	140981
9615	142872
9615	144064
9615	45434
9615	149106
9615	150211
9615	151746
9615	152387
9615	153041
9615	155403
9615	155971
9615	156172
9615	162439
9615	167672
9615	169807
9615	8462
9615	172881
9615	178163
9615	179911
9615	181151
9615	185060
90512	94419
90512	106709
90512	107239
90512	107714
90512	109892
90512	122891
90512	129439
90512	139650
90512	145883
90512	146243
90512	153073
90512	155095
90512	157483
90512	160698
90512	165429
90512	171606
90512	172015
90512	176604
90512	176937
90512	29038
90512	182050
90512	166485
90512	188606
17043	102912
17043	133204
17043	83622
6888	98799
6888	99189
6888	4033
6888	102895
6888	103600
6888	108052
6888	108234
6888	116795
6888	133824
6888	13780
6888	98058
6888	146243
6888	157255
6888	160927
6888	164337
6888	164461
6888	167453
6888	171606
6888	172817
6888	188709
47691	154274
47691	155971
47691	160666
47691	165350
90513	90514
90513	52113
90513	94534
90513	101758
90513	102402
90513	130035
90513	130763
90513	134907
90513	137053
90513	138779
90513	139787
90513	145599
90513	163102
90513	164866
90513	170346
90513	115963
90513	176153
90513	177662
90513	180218
90513	146944
90514	90516
90514	90517
90514	90518
90514	90519
90514	90520
90514	90521
90516	117488
90517	115841
90517	118131
90517	136324
90517	139989
90517	149825
90517	152689
90517	18934
90517	184081
90517	119882
90518	108305
90518	108559
90518	114752
90518	115841
90518	128105
90518	129861
90518	134105
90518	19675
90518	126587
90518	143213
90518	152734
90518	161048
90518	166165
90518	171415
90518	174208
90518	175295
90518	175683
90519	125556
90519	125954
90519	134606
90519	145404
90519	153669
90519	155394
90519	158424
90519	162987
90519	164979
90519	173097
90520	107926
90520	182706
90521	116284
90521	120159
90521	173577
90521	177848
90524	90529
90529	124811
90532	134
90532	10465
90532	10428
134	92869
134	95090
134	17662
134	98614
134	102916
134	104773
134	117319
134	119166
134	123433
134	128099
134	129351
134	131186
134	133690
134	140210
134	140537
134	140760
134	141640
134	145677
134	149804
134	152345
134	152794
134	155511
134	158093
134	39397
134	66939
134	160980
134	162588
134	163366
134	163589
134	164805
134	165445
134	166952
134	170021
134	170068
134	173579
134	174726
134	176012
134	181866
134	60095
134	186263
134	186905
10465	93909
10465	108313
10465	109584
10465	126118
10465	142591
10465	166037
10465	174058
10465	179188
10465	893
10428	93351
10428	93822
10428	97968
10428	107076
10428	107078
10428	117684
10428	118956
10428	121848
10428	109599
10428	125936
10428	99391
10428	148307
10428	149293
10428	149593
10428	151445
10428	153713
10428	155196
10428	157479
10428	161645
10428	163421
10428	165473
10428	165817
10428	172800
10428	176322
10428	179235
10428	180301
10428	180649
10428	182277
10428	183565
90534	10918
90534	27670
10918	96823
10918	168599
27670	129854
90542	141593
853	74893
853	100177
853	124997
853	144426
74893	6748
74893	49035
74893	90550
6748	96148
6748	103766
6748	106335
6748	108495
6748	114667
6748	117189
6748	119786
6748	119824
6748	121223
6748	122327
6748	125963
6748	142250
6748	144130
6748	55760
6748	149113
6748	152353
6748	153335
6748	153524
6748	154771
6748	155311
6748	158826
6748	165901
6748	166245
6748	172397
6748	175715
6748	175773
6748	177773
6748	180565
6748	181440
6748	181688
6748	184807
49035	100913
49035	129595
49035	148277
49035	151834
49035	152248
49035	156997
49035	182574
49035	186639
90552	4412
